id,region,start,end,strand
3934,chr18,79964800,79965399,
3935,chr18,79965400,79966001,
3936,chr16,578600,579000,
3937,chr16,579001,579401,
3938,chr12,8700399,8700801,
3939,chr1,26408400,26409025,
3940,chr1,26409026,26409650,
3941,chr1,26409651,26410275,
3942,chr1,26410276,26410900,
3943,chr1,26410901,26411525,
3944,chr1,26411526,26412150,
3945,chr1,26412151,26412775,
3946,chr1,26412776,26413401,
3947,chr1,16894599,16895159,
3948,chr1,16895160,16895719,
3949,chr1,16895720,16896279,
3950,chr1,16896280,16896839,
3951,chr1,16896840,16897401,
3952,chr2,202870400,202871000,
3953,chr2,202871001,202871600,
3954,chr2,202871601,202872200,
3955,chr2,202872201,202872800,
3956,chr9,136107999,136108401,
3957,chr18,2569199,2569401,
3958,chr10,68899999,68900599,
3959,chr10,68900600,68901199,
3960,chr10,68901200,68901799,
3961,chr10,68901800,68902399,
3962,chr10,68902400,68903001,
3963,chr9,136325599,136326227,
3964,chr9,136326228,136326855,
3965,chr9,136326856,136327483,
3966,chr9,136327484,136328111,
3967,chr9,136328112,136328739,
3968,chr9,136328740,136329367,
3969,chr9,136329368,136330001,
3970,chr22,44172999,44173201,
3971,chr20,36845799,36846359,
3972,chr20,36846360,36846919,
3973,chr20,36846920,36847479,
3974,chr20,36847480,36848039,
3975,chr20,36848040,36848601,
3976,chr11,29518199,29518401,
3977,chr20,62859399,62859999,
3978,chr20,62860000,62860599,
3979,chr20,62860600,62861199,
3980,chr20,62861200,62861799,
3981,chr20,62861800,62862401,
3982,chr4,574799,575359,
3983,chr4,575360,575919,
3984,chr4,575920,576479,
3985,chr4,576480,577039,
3986,chr4,577040,577601,
3987,chr9,113619799,113620466,
3988,chr9,113620467,113621133,
3989,chr9,113621134,113621801,
3990,chr1,120173999,120174639,
3991,chr1,120174640,120175279,
3992,chr1,120175280,120175919,
3993,chr1,120175920,120176559,
3994,chr1,120176560,120177201,
3995,chr1,32972599,32973200,
3996,chr1,32973201,32973801,
3997,chr2,24489799,24490427,
3998,chr2,24490428,24491055,
3999,chr2,24491056,24491683,
4000,chr2,24491684,24492311,
4001,chr2,24492312,24492939,
4002,chr2,24492940,24493567,
4003,chr2,24493568,24494201,
4004,chr5,143001799,143002400,
4005,chr5,143002401,143003001,
4006,chr15,59369999,59370599,
4007,chr15,59370600,59371199,
4008,chr15,59371200,59371799,
4009,chr15,59371800,59372399,
4010,chr15,59372400,59372999,
4011,chr15,59373000,59373599,
4012,chr15,59373600,59374201,
4013,chr1,204708199,204708732,
4014,chr1,204708733,204709265,
4015,chr1,204709266,204709800,
4016,chr9,125651599,125651801,
4017,chrX,70132199,70132879,
4018,chrX,70132880,70133559,
4019,chrX,70133560,70134239,
4020,chrX,70134240,70134919,
4021,chrX,70134920,70135601,
4022,chr9,15303999,15304627,
4023,chr9,15304628,15305255,
4024,chr9,15305256,15305883,
4025,chr9,15305884,15306511,
4026,chr9,15306512,15307139,
4027,chr9,15307140,15307767,
4028,chr9,15307768,15308401,
4029,chr3,66495399,66495601,
4030,chr10,36524000,36524601,
4031,chr5,14440199,14440832,
4032,chr5,14440833,14441465,
4033,chr5,14441466,14442098,
4034,chr5,14442099,14442731,
4035,chr5,14442732,14443364,
4036,chr5,14443365,14444001,
4037,chr18,31099599,31100279,
4038,chr18,31100280,31100959,
4039,chr18,31100960,31101639,
4040,chr18,31101640,31102319,
4041,chr18,31102320,31103001,
4042,chr3,141485599,141486279,
4043,chr3,141486280,141486959,
4044,chr3,141486960,141487639,
4045,chr3,141487640,141488319,
4046,chr3,141488320,141489001,
4047,chr1,159853799,159854466,
4048,chr1,159854467,159855133,
4049,chr1,159855134,159855801,
4050,chr12,56357799,56358466,
4051,chr12,56358467,56359133,
4052,chr12,56359134,56359800,
4053,chr12,56359801,56360467,
4054,chr12,56360468,56361134,
4055,chr12,56361135,56361801,
4056,chr12,28189399,28190049,
4057,chr12,28190050,28190699,
4058,chr12,28190700,28191349,
4059,chr12,28191350,28192001,
4060,chr11,17719399,17720049,
4061,chr11,17720050,17720699,
4062,chr11,17720700,17721349,
4063,chr11,17721350,17722001,
4064,chr19,2258399,2258601,
4065,chr12,5944400,5944933,
4066,chr12,5944934,5945466,
4067,chr12,5945467,5946000,
4068,chr1,206688599,206688801,
4069,chr11,124895199,124895839,
4070,chr11,124895840,124896479,
4071,chr11,124896480,124897119,
4072,chr11,124897120,124897759,
4073,chr11,124897760,124898401,
4074,chr15,33067199,33067749,
4075,chr15,33067750,33068299,
4076,chr15,33068300,33068849,
4077,chr15,33068850,33069401,
4078,chr12,6932599,6932801,
4079,chr12,106356999,106357649,
4080,chr12,106357650,106358299,
4081,chr12,106358300,106358949,
4082,chr12,106358950,106359601,
4083,chr5,90407799,90408432,
4084,chr5,90408433,90409065,
4085,chr5,90409066,90409698,
4086,chr5,90409699,90410331,
4087,chr5,90410332,90410964,
4088,chr5,90410965,90411601,
4089,chr9,131251799,131252349,
4090,chr9,131252350,131252899,
4091,chr9,131252900,131253449,
4092,chr9,131253450,131254001,
4093,chr20,50794199,50794749,
4094,chr20,50794750,50795299,
4095,chr20,50795300,50795849,
4096,chr20,50795850,50796401,
4097,chr17,28549799,28550201,
4098,chr1,209755199,209755832,
4099,chr1,209755833,209756465,
4100,chr1,209756466,209757098,
4101,chr1,209757099,209757731,
4102,chr1,209757732,209758364,
4103,chr1,209758365,209759001,
4104,chr2,64657599,64657801,
4105,chr10,113129799,113130200,
4106,chr10,113130201,113130601,
4107,chr2,174246799,174247449,
4108,chr2,174247450,174248099,
4109,chr2,174248100,174248749,
4110,chr2,174248750,174249401,
4111,chr4,154590599,154591001,
4112,chr8,31031999,31032599,
4113,chr8,31032600,31033199,
4114,chr8,31033200,31033799,
4115,chr8,31033800,31034399,
4116,chr8,31034400,31034999,
4117,chr8,31035000,31035599,
4118,chr8,31035600,31036201,
4119,chr1,18107399,18107899,
4120,chr1,18107900,18108400,
4121,chr12,43551000,43551600,
4122,chr12,43551601,43552200,
4123,chr12,43552201,43552800,
4124,chr17,1722799,1723001,
4125,chr1,234522999,234523201,
4126,chr4,88737399,88737801,
4127,chr17,40607799,40608201,
4128,chr17,44500399,44500999,
4129,chr17,44501000,44501599,
4130,chr17,44501600,44502199,
4131,chr17,44502200,44502799,
4132,chr17,44502800,44503399,
4133,chr17,44503400,44503999,
4134,chr17,44504000,44504601,
4135,chr15,60370999,60371599,
4136,chr15,60371600,60372199,
4137,chr15,60372200,60372801,
4138,chr6,52802800,52803300,
4139,chr6,52803301,52803801,
4140,chr6,13488999,13489200,
4141,chr9,137226399,137226933,
4142,chr9,137226934,137227467,
4143,chr9,137227468,137228001,
4144,chr18,59219800,59220400,
4145,chr18,59220401,59221000,
4146,chr18,59221001,59221600,
4147,chr20,1586999,1587666,
4148,chr20,1587667,1588333,
4149,chr20,1588334,1589001,
4150,chr14,101077199,101077600,
4151,chr14,101077601,101078001,
4152,chr11,61687999,61688201,
4153,chr19,16540799,16541439,
4154,chr19,16541440,16542079,
4155,chr19,16542080,16542719,
4156,chr19,16542720,16543359,
4157,chr19,16543360,16544001,
4158,chr14,22587399,22588039,
4159,chr14,22588040,22588679,
4160,chr14,22588680,22589319,
4161,chr14,22589320,22589959,
4162,chr14,22589960,22590601,
4163,chr7,38347999,38348201,
4164,chr6,30750799,30751401,
4165,chr13,48403199,48403666,
4166,chr13,48403667,48404133,
4167,chr13,48404134,48404601,
4168,chr2,224582599,224583285,
4169,chr2,224583286,224583971,
4170,chr2,224583972,224584657,
4171,chr2,224584658,224585343,
4172,chr2,224585344,224586029,
4173,chr2,224586030,224586715,
4174,chr2,224586716,224587401,
4175,chr2,206157199,206157799,
4176,chr2,206157800,206158399,
4177,chr2,206158400,206158999,
4178,chr2,206159000,206159599,
4179,chr2,206159600,206160199,
4180,chr2,206160200,206160799,
4181,chr2,206160800,206161401,
4182,chr12,112127599,112128001,
4183,chr13,95552199,95552799,
4184,chr13,95552800,95553399,
4185,chr13,95553400,95553999,
4186,chr13,95554000,95554601,
4187,chr15,40382399,40382949,
4188,chr15,40382950,40383499,
4189,chr15,40383500,40384049,
4190,chr15,40384050,40384601,
4191,chr4,37825199,37825799,
4192,chr4,37825800,37826399,
4193,chr4,37826400,37826999,
4194,chr4,37827000,37827599,
4195,chr4,37827600,37828199,
4196,chr4,37828200,37828801,
4197,chr11,27218999,27219532,
4198,chr11,27219533,27220065,
4199,chr11,27220066,27220600,
4200,chr10,122111799,122112439,
4201,chr10,122112440,122113079,
4202,chr10,122113080,122113719,
4203,chr10,122113720,122114359,
4204,chr10,122114360,122115001,
4205,chr5,32582799,32583399,
4206,chr5,32583400,32583999,
4207,chr5,32584000,32584601,
4208,chr14,92103399,92104001,
4209,chr17,41810399,41810999,
4210,chr17,41811000,41811599,
4211,chr17,41811600,41812199,
4212,chr17,41812200,41812799,
4213,chr17,41812800,41813399,
4214,chr17,41813400,41813999,
4215,chr17,41814000,41814601,
4216,chr7,135557000,135557650,
4217,chr7,135557651,135558300,
4218,chr7,135558301,135558950,
4219,chr7,135558951,135559601,
4220,chrX,101539000,101539400,
4221,chr1,60971599,60972149,
4222,chr1,60972150,60972699,
4223,chr1,60972700,60973249,
4224,chr1,60973250,60973801,
4225,chr14,106694200,106694600,
4226,chr14,106694601,106695001,
4227,chr12,109877999,109878639,
4228,chr12,109878640,109879279,
4229,chr12,109879280,109879919,
4230,chr12,109879920,109880559,
4231,chr12,109880560,109881201,
4232,chrX,15789599,15790249,
4233,chrX,15790250,15790899,
4234,chrX,15790900,15791549,
4235,chrX,15791550,15792201,
4236,chr1,146296999,146297549,
4237,chr1,146297550,146298099,
4238,chr1,146298100,146298649,
4239,chr1,146298650,146299201,
4240,chr1,150007199,150007799,
4241,chr1,150007800,150008399,
4242,chr1,150008400,150008999,
4243,chr1,150009000,150009599,
4244,chr1,150009600,150010199,
4245,chr1,150010200,150010799,
4246,chr1,150010800,150011401,
4247,chr15,85412999,85413201,
4248,chr13,110665199,110665601,
4249,chr16,81615799,81616201,
4250,chr3,56914799,56915359,
4251,chr3,56915360,56915919,
4252,chr3,56915920,56916479,
4253,chr3,56916480,56917039,
4254,chr3,56917040,56917601,
4255,chr5,68279599,68280199,
4256,chr5,68280200,68280799,
4257,chr5,68280800,68281399,
4258,chr5,68281400,68281999,
4259,chr5,68282000,68282601,
4260,chr7,130904199,130904801,
4261,chr4,117575800,117576200,
4262,chr17,82547799,82548400,
4263,chr17,82548401,82549001,
4264,chr1,28126199,28126700,
4265,chr1,28126701,28127201,
4266,chr12,110072999,110073500,
4267,chr12,110073501,110074001,
4268,chr15,67103799,67104201,
4269,chr7,106730999,106731401,
4270,chr16,28062800,28063300,
4271,chr16,28063301,28063801,
4272,chr16,12800599,12801001,
4273,chr1,201737199,201737856,
4274,chr1,201737857,201738513,
4275,chr1,201738514,201739170,
4276,chr1,201739171,201739827,
4277,chr1,201739828,201740484,
4278,chr1,201740485,201741141,
4279,chr1,201741142,201741801,
4280,chr22,31969799,31970332,
4281,chr22,31970333,31970865,
4282,chr22,31970866,31971400,
4283,chr14,61471399,61472000,
4284,chr14,61472001,61472601,
4285,chr16,29819399,29819999,
4286,chr16,29820000,29820599,
4287,chr16,29820600,29821199,
4288,chr16,29821200,29821799,
4289,chr16,29821800,29822399,
4290,chr16,29822400,29823001,
4291,chr7,13980799,13981466,
4292,chr7,13981467,13982133,
4293,chr7,13982134,13982801,
4294,chr2,28867799,28868432,
4295,chr2,28868433,28869065,
4296,chr2,28869066,28869698,
4297,chr2,28869699,28870331,
4298,chr2,28870332,28870964,
4299,chr2,28870965,28871600,
4300,chr2,219642599,219642801,
4301,chr19,40775199,40775401,
4302,chr17,35894599,35895201,
4303,chr15,90013799,90014001,
4304,chr12,113421799,113422399,
4305,chr12,113422400,113422999,
4306,chr12,113423000,113423601,
4307,chr5,1709599,1709999,
4308,chr5,1710000,1710400,
4309,chr1,20682399,20682800,
4310,chr1,20682801,20683201,
4311,chr12,106305599,106305801,
4312,chr15,88545399,88545999,
4313,chr15,88546000,88546599,
4314,chr15,88546600,88547199,
4315,chr15,88547200,88547801,
4316,chr5,21458600,21459150,
4317,chr5,21459151,21459700,
4318,chr5,21459701,21460250,
4319,chr5,21460251,21460801,
4320,chr15,82354199,82354759,
4321,chr15,82354760,82355319,
4322,chr15,82355320,82355879,
4323,chr15,82355880,82356439,
4324,chr15,82356440,82357001,
4325,chr9,33023399,33024032,
4326,chr9,33024033,33024665,
4327,chr9,33024666,33025298,
4328,chr9,33025299,33025931,
4329,chr9,33025932,33026564,
4330,chr9,33026565,33027201,
4331,chr19,50567199,50567799,
4332,chr19,50567800,50568399,
4333,chr19,50568400,50569000,
4334,chr11,78081199,78081401,
4335,chr16,24984999,24985201,
4336,chr12,54431999,54432401,
4337,chr8,23704799,23705349,
4338,chr8,23705350,23705899,
4339,chr8,23705900,23706449,
4340,chr8,23706450,23707001,
4341,chr6,35258199,35258799,
4342,chr6,35258800,35259399,
4343,chr6,35259400,35259999,
4344,chr6,35260000,35260599,
4345,chr6,35260600,35261199,
4346,chr6,35261200,35261801,
4347,chr18,46073599,46073801,
4348,chrX,45778599,45779201,
4349,chr7,93914599,93915001,
4350,chr11,4610199,4610801,
4351,chr3,127670800,127671400,
4352,chr3,127671401,127672000,
4353,chr3,127672001,127672600,
4354,chr3,127672601,127673200,
4355,chr3,127673201,127673800,
4356,chr3,127673801,127674401,
4357,chr12,133047200,133047666,
4358,chr12,133047667,133048132,
4359,chr12,133048133,133048600,
4360,chr1,148843799,148844432,
4361,chr1,148844433,148845065,
4362,chr1,148845066,148845698,
4363,chr1,148845699,148846331,
4364,chr1,148846332,148846964,
4365,chr1,148846965,148847601,
4366,chr20,18504400,18504801,
4367,chr19,940599,941200,
4368,chr19,941201,941801,
4369,chr17,17279199,17279799,
4370,chr17,17279800,17280399,
4371,chr17,17280400,17280999,
4372,chr17,17281000,17281599,
4373,chr17,17281600,17282201,
4374,chr19,51142199,51142799,
4375,chr19,51142800,51143399,
4376,chr19,51143400,51143999,
4377,chr19,51144000,51144599,
4378,chr19,51144600,51145201,
4379,chr10,124940999,124941601,
4380,chr7,19706599,19707239,
4381,chr7,19707240,19707879,
4382,chr7,19707880,19708519,
4383,chr7,19708520,19709159,
4384,chr7,19709160,19709801,
4385,chr2,73976199,73976666,
4386,chr2,73976667,73977133,
4387,chr2,73977134,73977601,
4388,chr5,147905599,147906100,
4389,chr5,147906101,147906601,
4390,chr8,8781199,8781700,
4391,chr8,8781701,8782201,
4392,chr4,54941999,54942500,
4393,chr4,54942501,54943001,
4394,chr1,38708800,38709200,
4395,chr17,43899799,43900266,
4396,chr17,43900267,43900733,
4397,chr17,43900734,43901201,
4398,chr3,49342999,49343639,
4399,chr3,49343640,49344279,
4400,chr3,49344280,49344919,
4401,chr3,49344920,49345559,
4402,chr3,49345560,49346201,
4403,chr7,44038599,44039249,
4404,chr7,44039250,44039899,
4405,chr7,44039900,44040549,
4406,chr7,44040550,44041201,
4407,chr19,17966599,17967132,
4408,chr19,17967133,17967665,
4409,chr19,17967666,17968200,
4410,chr19,4278399,4278999,
4411,chr19,4279000,4279599,
4412,chr19,4279600,4280199,
4413,chr19,4280200,4280799,
4414,chr19,4280800,4281399,
4415,chr19,4281400,4282000,
4416,chr3,42802199,42802799,
4417,chr3,42802800,42803399,
4418,chr3,42803400,42803999,
4419,chr3,42804000,42804599,
4420,chr3,42804600,42805199,
4421,chr3,42805200,42805801,
4422,chr12,98456399,98456900,
4423,chr12,98456901,98457401,
4424,chr6,144342799,144343439,
4425,chr6,144343440,144344079,
4426,chr6,144344080,144344719,
4427,chr6,144344720,144345359,
4428,chr6,144345360,144346001,
4429,chr2,222317600,222318200,
4430,chr2,222318201,222318800,
4431,chr2,222318801,222319400,
4432,chr2,222319401,222320000,
4433,chr2,222320001,222320600,
4434,chr2,222320601,222321201,
4435,chr5,22212199,22212733,
4436,chr5,22212734,22213267,
4437,chr5,22213268,22213801,
4438,chr17,38572199,38572600,
4439,chr17,38572601,38573001,
4440,chr12,121211999,121212201,
4441,chr8,23223399,23224056,
4442,chr8,23224057,23224713,
4443,chr8,23224714,23225370,
4444,chr8,23225371,23226027,
4445,chr8,23226028,23226684,
4446,chr8,23226685,23227341,
4447,chr8,23227342,23228001,
4448,chr6,111258000,111258640,
4449,chr6,111258641,111259280,
4450,chr6,111259281,111259920,
4451,chr6,111259921,111260560,
4452,chr6,111260561,111261201,
4453,chr16,8966199,8966401,
4454,chr21,9324400,9325000,
4455,chr21,9325001,9325600,
4456,chr21,9325601,9326200,
4457,chr7,42910599,42911266,
4458,chr7,42911267,42911933,
4459,chr7,42911934,42912601,
4460,chr12,49672199,49672801,
4461,chr1,46666999,46667649,
4462,chr1,46667650,46668299,
4463,chr1,46668300,46668949,
4464,chr1,46668950,46669600,
4465,chr2,240023599,240024199,
4466,chr2,240024200,240024799,
4467,chr2,240024800,240025399,
4468,chr2,240025400,240025999,
4469,chr2,240026000,240026600,
4470,chr11,104161800,104162440,
4471,chr11,104162441,104163080,
4472,chr11,104163081,104163720,
4473,chr11,104163721,104164360,
4474,chr11,104164361,104165001,
4475,chrX,53433000,53433550,
4476,chrX,53433551,53434100,
4477,chrX,53434101,53434650,
4478,chrX,53434651,53435201,
4479,chr12,112380399,112380959,
4480,chr12,112380960,112381519,
4481,chr12,112381520,112382079,
4482,chr12,112382080,112382639,
4483,chr12,112382640,112383201,
4484,chr7,97025199,97025400,
4485,chr8,37520999,37521401,
4486,chr16,90167999,90168401,
4487,chr7,100199599,100199801,
4488,chr20,63696399,63696866,
4489,chr20,63696867,63697333,
4490,chr20,63697334,63697801,
4491,chr7,98209999,98210599,
4492,chr7,98210600,98211199,
4493,chr7,98211200,98211799,
4494,chr7,98211800,98212400,
4495,chr4,21948000,21948533,
4496,chr4,21948534,21949066,
4497,chr4,21949067,21949600,
4498,chr5,178203399,178204056,
4499,chr5,178204057,178204713,
4500,chr5,178204714,178205370,
4501,chr5,178205371,178206027,
4502,chr5,178206028,178206684,
4503,chr5,178206685,178207341,
4504,chr5,178207342,178208001,
4505,chr6,157379200,157379857,
4506,chr6,157379858,157380514,
4507,chr6,157380515,157381171,
4508,chr6,157381172,157381828,
4509,chr6,157381829,157382485,
4510,chr6,157382486,157383142,
4511,chr6,157383143,157383801,
4512,chr19,43594199,43594827,
4513,chr19,43594828,43595455,
4514,chr19,43595456,43596083,
4515,chr19,43596084,43596711,
4516,chr19,43596712,43597339,
4517,chr19,43597340,43597967,
4518,chr19,43597968,43598601,
4519,chr5,108924599,108925099,
4520,chr5,108925100,108925600,
4521,chr14,102590599,102591285,
4522,chr14,102591286,102591971,
4523,chr14,102591972,102592657,
4524,chr14,102592658,102593343,
4525,chr14,102593344,102594029,
4526,chr14,102594030,102594715,
4527,chr14,102594716,102595401,
4528,chr19,2547799,2548001,
4529,chr11,90219999,90220656,
4530,chr11,90220657,90221313,
4531,chr11,90221314,90221970,
4532,chr11,90221971,90222627,
4533,chr11,90222628,90223284,
4534,chr11,90223285,90223941,
4535,chr11,90223942,90224601,
4536,chr16,22451999,22452401,
4537,chr3,48474799,48475201,
4538,chr11,63883199,63883401,
4539,chr9,129667399,129668001,
4540,chr11,47532599,47532801,
4541,chr12,31320599,31320801,
4542,chr2,137963599,137964199,
4543,chr2,137964200,137964799,
4544,chr2,137964800,137965399,
4545,chr2,137965400,137965999,
4546,chr2,137966000,137966599,
4547,chr2,137966600,137967201,
4548,chr1,109615799,109616266,
4549,chr1,109616267,109616733,
4550,chr1,109616734,109617201,
4551,chr19,17722199,17722401,
4552,chr9,97500799,97501456,
4553,chr9,97501457,97502113,
4554,chr9,97502114,97502770,
4555,chr9,97502771,97503427,
4556,chr9,97503428,97504084,
4557,chr9,97504085,97504741,
4558,chr9,97504742,97505401,
4559,chr17,50167799,50168201,
4560,chr1,45518599,45519227,
4561,chr1,45519228,45519855,
4562,chr1,45519856,45520483,
4563,chr1,45520484,45521111,
4564,chr1,45521112,45521739,
4565,chr1,45521740,45522367,
4566,chr1,45522368,45523001,
4567,chr15,90992199,90992832,
4568,chr15,90992833,90993465,
4569,chr15,90993466,90994098,
4570,chr15,90994099,90994731,
4571,chr15,90994732,90995364,
4572,chr15,90995365,90996001,
4573,chr17,48426999,48427632,
4574,chr17,48427633,48428265,
4575,chr17,48428266,48428898,
4576,chr17,48428899,48429531,
4577,chr17,48429532,48430164,
4578,chr17,48430165,48430801,
4579,chr10,78248599,78249000,
4580,chr10,78249001,78249401,
4581,chr3,3125799,3126359,
4582,chr3,3126360,3126919,
4583,chr3,3126920,3127479,
4584,chr3,3127480,3128039,
4585,chr3,3128040,3128601,
4586,chr16,28402000,28402650,
4587,chr16,28402651,28403300,
4588,chr16,28403301,28403950,
4589,chr16,28403951,28404600,
4590,chr3,16300799,16301333,
4591,chr3,16301334,16301867,
4592,chr3,16301868,16302401,
4593,chr10,61451200,61451840,
4594,chr10,61451841,61452480,
4595,chr10,61452481,61453120,
4596,chr10,61453121,61453760,
4597,chr10,61453761,61454400,
4598,chr16,85061799,85062001,
4599,chr4,6715399,6715999,
4600,chr4,6716000,6716599,
4601,chr4,6716600,6717199,
4602,chr4,6717200,6717799,
4603,chr4,6717800,6718401,
4604,chr1,37634599,37635000,
4605,chr12,6347199,6347601,
4606,chr19,8525000,8525560,
4607,chr19,8525561,8526120,
4608,chr19,8526121,8526680,
4609,chr19,8526681,8527240,
4610,chr19,8527241,8527800,
4611,chr12,25803000,25803400,
4612,chr12,8696399,8697032,
4613,chr12,8697033,8697665,
4614,chr12,8697666,8698298,
4615,chr12,8698299,8698931,
4616,chr12,8698932,8699564,
4617,chr12,8699565,8700201,
4618,chr14,81417399,81417601,
4619,chr3,69743599,69744201,
4620,chr17,43261199,43261601,
4621,chr1,158177199,158177666,
4622,chr1,158177667,158178133,
4623,chr1,158178134,158178601,
4624,chr2,237864799,237865001,
4625,chr10,133359799,133360001,
4626,chr11,131909199,131909879,
4627,chr11,131909880,131910559,
4628,chr11,131910560,131911239,
4629,chr11,131911240,131911919,
4630,chr11,131911920,131912601,
4631,chr7,123600800,123601400,
4632,chr7,123601401,123602000,
4633,chr3,128573799,128574001,
4634,chr18,24137999,24138549,
4635,chr18,24138550,24139099,
4636,chr18,24139100,24139649,
4637,chr18,24139650,24140200,
4638,chr1,54334999,54335600,
4639,chr1,54335601,54336201,
4640,chr1,39892399,39892800,
4641,chr1,39892801,39893201,
4642,chr11,111870199,111870749,
4643,chr11,111870750,111871299,
4644,chr11,111871300,111871849,
4645,chr11,111871850,111872401,
4646,chr14,70698199,70698601,
4647,chr5,141343799,141344299,
4648,chr5,141344300,141344800,
4649,chr17,77479999,77480201,
4650,chr11,72132599,72133201,
4651,chr10,24867199,24867601,
4652,chr2,239284999,239285400,
4653,chr2,239285401,239285801,
4654,chr7,50092599,50093099,
4655,chr7,50093100,50093600,
4656,chr16,4935599,4936199,
4657,chr16,4936200,4936799,
4658,chr16,4936800,4937399,
4659,chr16,4937400,4938001,
4660,chr14,92397199,92397601,
4661,chr20,31519599,31520001,
4662,chr18,12945799,12946466,
4663,chr18,12946467,12947133,
4664,chr18,12947134,12947800,
4665,chr18,12947801,12948467,
4666,chr18,12948468,12949134,
4667,chr18,12949135,12949801,
4668,chr17,39243999,39244201,
4669,chr1,26275599,26276001,
4670,chr6,70282399,70282900,
4671,chr6,70282901,70283401,
4672,chr15,90387200,90387840,
4673,chr15,90387841,90388480,
4674,chr15,90388481,90389120,
4675,chr15,90389121,90389760,
4676,chr15,90389761,90390401,
4677,chr17,30953799,30954001,
4678,chr9,137628599,137628801,
4679,chr9,130660199,130660800,
4680,chr9,130660801,130661401,
4681,chr4,121821199,121821832,
4682,chr4,121821833,121822465,
4683,chr4,121822466,121823098,
4684,chr4,121823099,121823731,
4685,chr4,121823732,121824364,
4686,chr4,121824365,121825001,
4687,chr3,196343399,196343601,
4688,chr2,217902599,217902801,
4689,chr19,33371399,33372085,
4690,chr19,33372086,33372771,
4691,chr19,33372772,33373457,
4692,chr19,33373458,33374143,
4693,chr19,33374144,33374829,
4694,chr19,33374830,33375515,
4695,chr19,33375516,33376201,
4696,chr6,52573999,52574627,
4697,chr6,52574628,52575255,
4698,chr6,52575256,52575883,
4699,chr6,52575884,52576511,
4700,chr6,52576512,52577139,
4701,chr6,52577140,52577767,
4702,chr6,52577768,52578401,
4703,chr1,6358399,6358999,
4704,chr1,6359000,6359599,
4705,chr1,6359600,6360199,
4706,chr1,6360200,6360801,
4707,chr5,43495400,43496000,
4708,chr5,43496001,43496600,
4709,chr17,75060399,75060601,
4710,chr1,111509999,111510201,
4711,chrX,47585799,47586000,
4712,chr7,5970000,5970500,
4713,chr7,5970501,5971001,
4714,chr5,100898399,100898801,
4715,chr7,64312800,64313440,
4716,chr7,64313441,64314080,
4717,chr7,64314081,64314720,
4718,chr7,64314721,64315360,
4719,chr7,64315361,64316001,
4720,chr21,39451399,39451949,
4721,chr21,39451950,39452499,
4722,chr21,39452500,39453049,
4723,chr21,39453050,39453600,
4724,chr2,219308199,219308799,
4725,chr2,219308800,219309399,
4726,chr2,219309400,219310000,
4727,chr20,63952199,63952601,
4728,chr2,100561599,100562159,
4729,chr2,100562160,100562719,
4730,chr2,100562720,100563279,
4731,chr2,100563280,100563839,
4732,chr2,100563840,100564401,
4733,chr6,149246599,149247201,
4734,chr1,169115799,169116200,
4735,chr1,169116201,169116601,
4736,chr2,46540999,46541685,
4737,chr2,46541686,46542371,
4738,chr2,46542372,46543057,
4739,chr2,46543058,46543743,
4740,chr2,46543744,46544429,
4741,chr2,46544430,46545115,
4742,chr2,46545116,46545801,
4743,chr20,8130200,8130828,
4744,chr20,8130829,8131456,
4745,chr20,8131457,8132084,
4746,chr20,8132085,8132712,
4747,chr20,8132713,8133340,
4748,chr20,8133341,8133968,
4749,chr20,8133969,8134601,
4750,chr22,20271599,20272000,
4751,chr22,20272001,20272401,
4752,chr3,57060199,57060601,
4753,chr16,8865999,8866599,
4754,chr16,8866600,8867199,
4755,chr16,8867200,8867799,
4756,chr16,8867800,8868399,
4757,chr16,8868400,8868999,
4758,chr16,8869000,8869599,
4759,chr16,8869600,8870201,
4760,chr14,88823599,88824149,
4761,chr14,88824150,88824699,
4762,chr14,88824700,88825249,
4763,chr14,88825250,88825801,
4764,chr10,110503599,110504200,
4765,chr10,110504201,110504801,
4766,chr5,134646999,134647666,
4767,chr5,134647667,134648333,
4768,chr5,134648334,134649000,
4769,chr5,134649001,134649667,
4770,chr5,134649668,134650334,
4771,chr5,134650335,134651001,
4772,chr15,85388999,85389401,
4773,chr19,50207399,50207800,
4774,chr5,78547599,78547801,
4775,chr1,113981799,113982359,
4776,chr1,113982360,113982919,
4777,chr1,113982920,113983479,
4778,chr1,113983480,113984039,
4779,chr1,113984040,113984601,
4780,chr12,53965599,53966239,
4781,chr12,53966240,53966879,
4782,chr12,53966880,53967519,
4783,chr12,53967520,53968159,
4784,chr12,53968160,53968801,
4785,chr9,71901799,71902201,
4786,chr9,136481199,136481866,
4787,chr9,136481867,136482533,
4788,chr9,136482534,136483200,
4789,chr9,136483201,136483867,
4790,chr9,136483868,136484534,
4791,chr9,136484535,136485201,
4792,chr5,170330199,170330827,
4793,chr5,170330828,170331455,
4794,chr5,170331456,170332083,
4795,chr5,170332084,170332711,
4796,chr5,170332712,170333339,
4797,chr5,170333340,170333967,
4798,chr5,170333968,170334601,
4799,chr16,30458999,30459201,
4800,chr15,40309799,40310401,
4801,chr3,11227199,11227401,
4802,chr5,140357399,140357800,
4803,chr5,140357801,140358201,
4804,chr17,6831399,6831899,
4805,chr17,6831900,6832400,
4806,chr1,224210399,224210601,
4807,chr14,89186199,89186401,
4808,chr1,111618799,111619466,
